Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Instrument
500227,JINDAL POLY FILMS LIMITED,JINDALPOLY,Jindal Poly Films Ltd,Active,B ,10.00,INE197D01010,Equity,,,,,
500228,JSW Steel Limited,JSWSTEEL,JSW Steel Ltd,Active,A ,1.00,INE019A01038,Equity,,,,,
500229,JSW Steel Limited,JINDVJY,JINDVJY,Delisted,Z ,10.00,NA          ,Equity,,,,,
500230,JSW Steel Limited,JINDALV,JINDALV,Delisted,Z ,10.00,NA          ,Equity,,,,,
500231,Umang Dairies Limited,UMANGDAIRY,Umang Dairies Ltd,Delisted,B ,5.00,INE864B01027,Equity,,,,,
500232,Jord Engineers India Ltd,JORDENG-B,Jord Engineers India Ltd,Delisted,P ,10.00,INE666F01019,Equity,,,,,
500233,Kajaria Ceramics Ltd,KAJARIACER,Kajaria Ceramics Ltd,Active,A ,1.00,INE217B01036,Equity,,,,,
500234,Kakatiya Cement Sugar & Industries Ltd.,KAKATCEM,Kakatiya Cement Sugar & Industries Ltd,Active,T ,10.00,INE437B01014,Equity,,,,,
500235,Kalyani Steels Ltd,KSL,Kalyani Steels Ltd,Active,B ,5.00,INE907A01026,Equity,,,,,
500236,Kanel Industries Limited,KANELIND,Kanel Industries Ltd,Active,XT,10.00,INE252C01023,Equity,,,,,
500237,Kedia Distilleries Ltd.,KEDIADI-B,Kedia Distilleries Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
500238,Whirlpool of India Ltd,WHIRLPOOL,Whirlpool of India Ltd,Active,A ,10.00,INE716A01013,Equity,,,,,
500239,K.G.Denim Ltd,KGDENIM,KG Denim Ltd,Active,X ,10.00,INE104A01012,Equity,,,,,
500240,Kinetic Engineering Ltd.,KINETICENG,Kinetic Engineering Ltd,Active,XT,10.00,INE266B01017,Equity,,,,,
500241,Kirloskar Brothers Ltd.,KIRLOSBROS,Kirloskar Brothers Ltd-$,Active,A ,2.00,INE732A01036,Equity,,,,,
500242,Kirloskar Pneumatic Co. Ltd.,KIRPNDM,Kirloskar Pneumatic Company Ltd,Delisted,B ,10.00,INE328A01017,Equity,,,,,
500243,Kirloskar Industries Ltd,KIRLOSIND,Kirloskar Industries Ltd,Active,B ,10.00,INE250A01039,Equity,,,,,
500245,Kirloskar Ferrous Industries Ltd.,KIRLFER,Kirloskar Ferrous Industries Ltd,Active,B ,5.00,INE884B01025,Equity,,,,,
500246,Envair Electrodyne Ltd.,ENVAIREL,Envair Electrodyne Ltd,Active,XT,10.00,INE601C01013,Equity,,,,,
500247,Kotak Mahindra Bank Ltd.,KOTAKBANK,Kotak Mahindra Bank Ltd,Active,A ,1.00,INE237A01036,Equity,,,,,
500248,KRISHNA FILAMENT INDUSTRIES LIMITED,KRIFILIND,Krishna Filament Industries Ltd,Active,X ,10.00,INE073A01019,Equity,,,,,
500249,KSB LIMITED,KSB,KSB Ltd,Active,A ,2.00,INE999A01023,Equity,,,,,
500250,L.g.Balkrishnan & Bros. Ltd.,LGBBROSLTD,LG Balakrishnan & Bros Ltd,Active,A ,10.00,INE337A01034,Equity,,,,,
500251,Trent Ltd [Lakme Ltd],TRENT,Trent Ltd,Active,A ,1.00,INE849A01020,Equity,,,,,
500252,LMW Limited,LMW,LMW Ltd,Active,A ,10.00,INE269B01029,Equity,,,,,
500253,Lic Housing Finance Ltd.,LICHSGFIN,LIC Housing Finance Ltd,Active,A ,2.00,INE115A01026,Equity,,,,,
500254,Uttam Value Steels Limited,UTTAMVALUE,Uttam Value Steels Ltd,Delisted,B ,1.00,INE292A01023,Equity,,,,,
500255,L.M.L. Limited,LML,LML Ltd,Delisted,X ,10.00,INE862A01015,Equity,,,,,
500256,Lok Housing & Construction Ltd.,LOKHSG,Lok Housing & Constructions Ltd-$,Delisted,Z ,10.00,INE367C01011,Equity,,,,,
500257,Lupin Ltd,LUPIN,Lupin Ltd,Active,A ,2.00,INE326A01037,Equity,,,,,
500258,Lupin Laboratories Ltd.,LUPINDM,Lupin Laboratories Ltd,Delisted,B ,10.00,INE327A01019,Equity,,,,,
500259,Lyka Labs Ltd.,LYKALABS,Lyka Labs Ltd,Active,T ,10.00,INE933A01014,Equity,,,,,
500260,The Ramco Cements Limited,RAMCOCEM,The Ramco Cements Ltd,Active,A ,1.00,INE331A01037,Equity,,,,,
500261,Madras Petro-Chem. Ltd.,MDRPTRO,Madras Petrochem Ltd,Delisted,P ,10.00,NA          ,Equity,,,,,
500262,HYBRID FINANCIAL SERVICES LIMITED,HYBRIDFIN,Hybrid Financial Services Ltd,Active,T ,5.00,INE965B01022,Equity,,,,,
500264,Mafatlal Industries Ltd.,MAFATIND,Mafatlal Industries Ltd-$,Active,B ,2.00,INE270B01035,Equity,,,,,
500265,Maharashtra Seamless Ltd.,MAHSEAMLES,Maharashtra Seamless Ltd,Active,A ,5.00,INE271B01025,Equity,,,,,
500266,Maharashtra Scooters Ltd.,MAHSCOOTER,Maharashtra Scooters Ltd,Active,A ,10.00,INE288A01013,Equity,,,,,
500267,Majestic Auto Ltd.,MAJESAUT,Majestic Auto Ltd-$,Active,T ,10.00,INE201B01022,Equity,,,,,
500268,Manali Petrochemicals Ltd.,MANALIPETC,Manali Petrochemicals Ltd,Active,B ,5.00,INE201A01024,Equity,,,,,
500269,"Mardia Chemicals Ltd.,",MARDIACH,Mardia Chemicals Ltd,Delisted,B ,10.00,INE273B01013,Equity,,,,,
500270,Baroda Rayon Corpn. Ltd.,BARODARY,Baroda Rayon Corporation Ltd,Active,X ,10.00,INE461A01024,Equity,,,,,
500271,Max Financial Services Limited,MFSL,Max Financial Services Ltd,Active,A ,2.00,INE180A01020,Equity,,,,,
500272,Maxworth Orchards (India) Ltd.,MAXWORC-B,Maxworth Orchards (India) Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
500273,"Mcdowell & Co. Ltd.,",MCDWLDM,MCDWLDM,Delisted,B ,10.00,INE887A01012,Equity,,,,,
500274,Mesco Pharmaceuticals Ltd.,MESPHAR-B,Mesco Pharmaceuticals Ltd,Delisted,ZP,10.00,INE839X01015,Equity,,,,,
500275,MTZ Industries Ltd.,MTZIND,MTZ Industries Ltd,Delisted,X ,10.00,INE865A01018,Equity,,,,,
500276,Micro Plantae Ltd.,MICROPL-B,Micro Plantae Ltd,Delisted,P ,10.00,NA          ,Equity,,,,,
500277,Mid India Industries Limited,MIDINDIA,Mid India Industries Ltd,Active,X ,10.00,INE401C01018,Equity,,,,,
500278,Mideast (India) Ltd.,MIDESTI-B,Mideast India Ltd,Delisted,P ,10.00,INE844X01015,Equity,,,,,
500279,ONIDA ELECTRONICS LIMITED,ONIDA,Onida Electronics Ltd,Active,T ,1.00,INE831A01028,Equity,,,,,
500280,Century Enka Ltd.,CENTENKA,Century Enka Ltd,Active,B ,10.00,INE485A01015,Equity,,,,,
500281,Modern Syntex (India) Ltd.,MDRNSYN-B,Modern Syntex India Ltd,Delisted,Y ,10.00,NA          ,Equity,,,,,
500282,Modern Thread (India) Ltd.,MODTHREAD,Modern Thread India Ltd,Active,B ,10.00,INE794W01014,Equity,,,,,
500283,Modern Terry Towels Ltd,MDTERYT-B,Modern Terry Towels Ltd,Delisted,P ,10.00,NA          ,Equity,,,,,
500284,Lords Chloro Alkali Ltd,LORDSCHLO,Lords Chloro Alkali Ltd,Active,B ,10.00,INE846D01012,Equity,,,,,
500285,SpiceJet Limited,SPICEJET,Spicejet Ltd,Active,B ,10.00,INE285B01017,Equity,,,,,
500286,Montari Industries Ltd.,MONTA,Montari Industries Ltd,Delisted,Z ,10.00,INE407C01015,Equity,,,,,
500288,Morepen Laboratories Ltd.,MOREPENLAB,Morepen Laboratories Ltd,Active,B ,2.00,INE083A01026,Equity,,,,,
500289,Morgan Stanley Growth Fund,MSGF,Morgan Stanley Mutual Fund,Delisted,B ,10.00,INF063A01019,Equity,,,,,
500290,M.R.F. Ltd.,MRF,MRF Ltd,Active,A ,10.00,INE883A01011,Equity,,,,,
500292,HeidelbergCement  India Limited,HEIDELBERG,HeidelbergCement India Ltd,Active,B ,10.00,INE578A01017,Equity,,,,,
500293,"Mysore Kirloskar Ltd.,",MYSRKIR-B,Mysore Kirloskar Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
500294,NCC Limited,NCC,NCC Ltd,Active,A ,2.00,INE868B01028,Equity,,,,,
500295,Vedanta Limited,VEDL,Vedanta Ltd,Active,A ,1.00,INE205A01025,Equity,,,,,
500296,Nahar Spinning Mills Ltd.,NAHARSPING,Nahar Spinning Mills Ltd,Active,B ,5.00,INE290A01027,Equity,,,,,
500297,National Aluminium Co. Ltd.,NATAL,NATAL,Delisted,Z ,10.00,INE139A01018,Equity,,,,,
500298,Naperol Investments Limited,NAPEROL,Naperol Investments Ltd,Active,X ,10.00,INE585A01020,Equity,,,,,
500300,Grasim Industries Ltd,GRASIM,Grasim Industries Ltd,Active,A ,2.00,INE047A01021,Equity,,,,,
500301,NEPC India Ltd,NEPCMICON,NEPC India Ltd,Delisted,Z ,10.00,INE588A01016,Equity,,,,,
500302,Piramal Enterprises Limited,PEL,Piramal Enterprises Ltd,Delisted,A ,2.00,INE140A01024,Equity,,,,,
500303,ADITYA BIRLA NUVO LTD.,ABIRLANUVO,Aditya Birla Nuvo Ltd,Delisted,B ,10.00,INE069A01017,Equity,,,,,
500304,NIIT Ltd.,NIITLTD,NIIT Ltd,Active,B ,2.00,INE161A01038,Equity,,,,,
500305,JSW ISPAT Steel Ltd,JSWISPAT,JSW ISPAT Steel Ltd,Delisted,B ,10.00,INE136A01022,Equity,,,,,
500306,Jaykay Enterprises Limited,JAYKAY,Jaykay Enterprises Ltd,Active,B ,1.00,INE903A01025,Equity,,,,,
500307,Nirlon Limited,NIRLON,Nirlon Ltd,Active,B ,10.00,INE910A01012,Equity,,,,,
500308,Nirma Ltd.,NIRMA,Nirma Ltd,Delisted,B ,5.00,INE091A01029,Equity,,,,,
500309,"Nova Electro Magnetics Ltd.,",NOVAEL-,Nova Electro Magnetics Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
500310,Novopan Industries Ltd.,NOVOPANIND,Novopan Industries Ltd,Delisted,B ,10.00,INE460B01016,Equity,,,,,
500311,Nuchem Ltd.,NUCHEM,Nuchem Ltd,Delisted,T ,10.00,INE946A01016,Equity,,,,,
500312,Oil And Natural Gas Corporation Ltd,ONGC,Oil and Natural Gas Corporation Ltd,Active,A ,5.00,INE213A01029,Equity,,,,,
500313,Oil Country Tubular Ltd.,OILCOUNTUB,Oil Country Tubular Ltd,Active,T ,10.00,INE591A01010,Equity,,,,,
500314,Oriental Hotels Ltd.,ORIENTHOT,Oriental Hotels Ltd,Active,B ,1.00,INE750A01020,Equity,,,,,
500315,Oriental Bank Of Commerce,ORIENTBANK,Oriental Bank of Commerce,Delisted,B ,10.00,INE141A01014,Equity,,,,,
500317,Oswal Agro Mills Ltd.,OSWALAGRO,Oswal Agro Mills Ltd,Active,B ,10.00,INE142A01012,Equity,,,,,
500318,Oswal Spinning & Weaving Mills Ltd.,OSSWM,Oswal Spinning & Weaving Mills Ltd,Delisted,Z ,1.00,INE716C01027,Equity,,,,,
500319,Indian Sucrose Ltd.,INDSUCR,Indian Sucrose Ltd,Active,X ,10.00,INE557C01017,Equity,,,,,
500321,Padmini Technologies Ltd.,PADMINIT,Padmini Technologies Ltd,Delisted,XD,10.00,INE114B01019,Equity,,,,,
500322,Panyam Cements & Mineral Inds. Ltd.,PANCM,Panyam Cements & Mineral Industries Ltd,Active,XT,10.00,INE167E01037,Equity,,,,,
500323,Parekh Platinum Ltd.,PAREKHPLAT,Parekh Platinum Ltd,Delisted,T ,10.00,INE598A01015,Equity,,,,,
500325,Reliance Industries Ltd,RELIANCE,Reliance Industries Ltd,Active,A ,10.00,INE002A01018,Equity,,,,,
500326,Patheja Forgings & Auto Parts Mfgs,PATHEJA-B,Patheja Forgings & Auto Parts Manufacturers Ltd,Delisted,P ,10.00,-,Equity,,,,,
500327,Pil Italica Lifestyle Limited,PILITA,Pil Italica Lifestyle Ltd,Active,T ,1.00,INE600A01035,Equity,,,,,
500328,Pentafour Products Ltd.,PENTFOR-B,Pentafour Products Ltd,Delisted,P ,10.00,-,Equity,,,,,
500329,Pentamedia Graphics Ltd,PENTAGRAPH,Pentamedia Graphics Ltd,Delisted,Z ,1.00,INE202A01022,Equity,,,,,
500330,Raymond Limited,RAYMOND,Raymond Ltd,Active,A ,10.00,INE301A01014,Equity,,,,,
500331,Pidilite Industries Ltd.,PIDILITIND,Pidilite Industries Ltd,Active,A ,1.00,INE318A01026,Equity,,,,,
500332,"Pittie Cements & Industries Ltd.,",PITICEM-B,Pittie Cements & Industries Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
500333,Pix Transmissions Ltd.,PIXTRANS,Pix Transmissions Ltd,Active,B ,10.00,INE751B01018,Equity,,,,,
500334,Premier Vinyl Flooring Ltd.,PRMRVNY-B,Premier Vinyl Flooring Ltd,Delisted,P ,10.00,NA          ,Equity,,,,,
500335,Birla Corporation Ltd.,BIRLACORPN,Birla Corporation Ltd,Active,A ,10.00,INE340A01012,Equity,,,,,
500336,Surya Roshni Ltd.,SURYAROSNI,Surya Roshni Ltd,Active,B ,5.00,INE335A01020,Equity,,,,,
500337,Prime Securities Ltd.,PRIMESECU,Prime Securities Ltd,Active,B ,5.00,INE032B01021,Equity,,,,,
500338,PRISM JOHNSON LIMITED.,PRSMJOHNSN,Prism Johnson Ltd,Active,B ,10.00,INE010A01011,Equity,,,,,
500339,Rain Industries Limited,RAIN,Rain Industries Ltd,Active,A ,2.00,INE855B01025,Equity,,,,,
500340,ITC Bhadrachalam Paperboards Ltd.,ITBHPDM,ITC Bhadrachalam Paperboards Ltd,Delisted,B ,10.00,INE076A01012,Equity,,,,,
500341,Prudential Capital Markets Ltd,PRUDCAP-BDM,Prudential Capital Markets Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
500342,Prudential Sugar Corporation Ltd,PRUDMOULI,Prudential Sugar Corporation Ltd,Active,T ,10.00,INE024D01016,Equity,,,,,
500343,AMJ LAND HOLDINGS LIMITED,AMJLAND,AMJ Land Holdings Ltd,Active,B ,2.00,INE606A01024,Equity,,,,,
500344,Punjab Tractors Ltd.,PUNJABTRAC,Punjab Tractors Ltd,Delisted,B ,10.00,INE170A01013,Equity,,,,,
500345,Punjab Power Generation Machines Lt,PPOWER-,PPOWER-,Delisted,Z ,10.00,NA          ,Equity,,,,,
500346,Punjab Communications Limited,PUNJCOMMU,Punjab Communications Ltd-$,Active,B ,10.00,INE609A01010,Equity,,,,,
500347,"Punjab Wireless Systems Limited.,",PUNWRDM,Punjab Wireless Systems Ltd,Delisted,B ,10.00,INE181A01010,Equity,,,,,
500348,Quality Steel & Forgings Ltd,QLTYSTL,Quality Steel & Forgings Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
500349,"Raasi Cement Ltd.,",RASIC,RASIC,Delisted,Z ,10.00,INE231A01013,Equity,,,,,
500350,RSWM Limited,RSWM,RSWM Ltd,Active,T ,10.00,INE611A01016,Equity,,,,,
500351,Rajasthan Polyvin Tubes Ltd.,RAJPOTU,Rajasthan Polyvin Tubes Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
500352,Rajasthan Tools Ltd.,RAJTOOL,Rajasthan Tools Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
500353,"Rajinder Steels Ltd.,",RAJNSTL-B,Rajinder Steels Tubes Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
500354,Rajshree Sugars & Chemicals Ltd.,RAJSREESUG,Rajshree Sugars & Chemicals Ltd,Active,B ,10.00,INE562B01019,Equity,,,,,
500355,Rallis India Ltd,RALLIS,Rallis India Ltd,Active,A ,1.00,INE613A01020,Equity,,,,,
500356,Shree Rama Newsprint Limited,RAMANEWS,Shree Rama Newsprint Ltd,Active,B ,10.00,INE278B01020,Equity,,,,,
500357,Rama Paper Mills Limited,RAMAPPR-B,Rama Paper Mills Ltd,Active,Z ,10.00,INE425E01013,Equity,,,,,
500358,Rama Petrochemicals Ltd,RAMAPETRO,Rama Petrochemicals Ltd,Active,XT,10.00,INE783A01013,Equity,,,,,
500359,Ranbaxy Laboratories Ltd.,RANBAXY,Ranbaxy Laboratories Ltd,Delisted,B ,5.00,INE015A01028,Equity,,,,,
500360,Rapicut Carbides Ltd.,RAPICUT,Rapicut Carbides Ltd,Active,XT,10.00,INE350D01015,Equity,,,,,
500361,Ras Propack Lamipack Ltd,RASPRO,Ras Propack Lamipack Ltd,Delisted,T ,10.00,INE279B01028,Equity,,,,,
500362,Recron Synthetics Ltd.,RECRON,Recron Synthetics Ltd,Delisted,B ,10.00,INE616A01023,Equity,,,,,
500363,Real Value Appliances Ltd,REVAP,Real Value Appliances Ltd,Delisted,Z ,10.00,INE980C01011,Equity,,,,,
500364,Reliance Petroleum Ltd.,REPETDM,Reliance Petroleum Ltd,Delisted,B ,10.00,INE014A01013,Equity,,,,,
500365,WELSPUN SPECIALTY SOLUTIONS LIMITED,WELSPLSOL,Welspun Specialty Solutions Ltd,Active,B ,6.00,INE731F01037,Equity,,,,,
500366,Rolta India Ltd.,ROLTA,Rolta India Ltd,Delisted,Z ,10.00,INE293A01013,Equity,,,,,
500367,Rubfila International Ltd.,RUBFILA,Rubfila International Ltd,Active,B ,5.00,INE642C01025,Equity,,,,,
500368,Patanjali Foods Limited,PATANJALI,Patanjali Foods Ltd,Active,A ,2.00,INE619A01035,Equity,,,,,
500369,RPG Transmission Ltd.,RPGTRANS,RPG Transmission Ltd,Delisted,B ,10.00,INE621A01015,Equity,,,,,
500370,Salora International Limited,SALORAINTL,Salora International Ltd,Active,X ,10.00,INE924A01013,Equity,,,,,
500371,Samtel (India) Ltd.,SAMTELIN,Samtel India Ltd-$,Active,XT,10.00,INE538C01017,Equity,,,,,
500372,Samtel Colour Ltd.,SAMTEL,Samtel Color Ltd,Delisted,Z ,10.00,INE381A01016,Equity,,,,,
500373,Clariant (India) Ltd,CLARIANT,Clariant India Ltd,Delisted,B ,10.00,INE221A01014,Equity,,,,,
500374,Sandvik Asia Ltd.,SANAS,Sandvik Asia Ltd,Delisted,B ,100.00,INE624A01019,Equity,,,,,
500375,Sanghi Polyesters Ltd.,SANGHIPOLY,Sanghi Polyesters Ltd,Delisted,Z ,10.00,INE146A01013,Equity,,,,,
500376,Satyam Computer Services Ltd,SATYAM,Satyam Computer Services Ltd,Delisted,A ,2.00,INE275A01028,Equity,,,,,
500377,Shreeji Phosphate Ltd.,SHREEJIPHOS,Shreeji Phosphate Ltd,Delisted,Z ,10.00,INE157C01016,Equity,,,,,
500378,Jindal Saw Ltd.,JINDALSAW,Jindal Saw Ltd,Active,A ,1.00,INE324A01032,Equity,,,,,
500379,SBI Home Finance Ltd,SBIHOMEFIN,SBI Home Finance Ltd,Delisted,T ,10.00,INE627A01012,Equity,,,,,
500380,JK Lakshmi Cement Limited,JKLAKSHMI,JK Lakshmi Cement Ltd,Active,A ,5.00,INE786A01032,Equity,,,,,
500382,SBI Magnum Express Scheme 1991,SBIMGNE-B,SBIMGNE-B,Delisted,Z ,10.00,-,Equity,,,,,
500384,Brabourne Enterprises Limited,BRABOURNE,Brabourne Enterprises Ltd,Delisted,T ,10.00,INE629A01018,Equity,,,,,
500386,Shamken Spinners Ltd.,SHAMKNSPIN,Shamken Spinners Ltd,Delisted,XT,10.00,INE626B01012,Equity,,,,,
500387,Shree Cements Ltd.,SHREECEM,Shree Cement Ltd,Active,A ,10.00,INE070A01015,Equity,,,,,
500388,Shree Krishna Paper Mills & Industr,SKPMIL,Shree Krishna Paper Mills & Industries Ltd,Active,XT,10.00,INE970C01012,Equity,,,,,
500389,Silverline Technologies Ltd.,SILVERLINE,Silverline Technologies Ltd,Suspended,X ,10.00,INE368A01021,Equity,,,,,
500390,Reliance Infrastructure Ltd,RELINFRA,Reliance Infrastructure Ltd,Active,T ,10.00,INE036A01016,Equity,,,,,
500391,S.M. Dyechem Ltd.,SMDYECH,SM Dyechem Ltd,Delisted,X ,10.00,INE620A01025,Equity,,,,,
500393,SOL Pharmaceutical Ltd.,SOLPHR--Z,SOL Pharmaceuticals Ltd,Delisted,Z ,10.00,-,Equity,,,,,
500394,Solid Carbide Tools Ltd,SOLCT,Solid Carbide Tools Ltd,Delisted,Z ,1.00,INE161C01026,Equity,,,,,
500395,Southern Herbals Ltd,SOUTHNHE,Southern Herbals Ltd,Delisted,B ,10.00,INE001C01016,Equity,,,,,
500396,Tata SSL Ltd,TASSLDM,Tata SSL Ltd,Delisted,B ,100.00,INE675A01011,Equity,,,,,
500397,Henkel Spic India Ltd,HENKELSPIC,Henkel Spic India Ltd,Delisted,B ,10.00,INE902A01019,Equity,,,,,
500398,GE Capital Transportation Financial Services Ltd,GECAP,GE Capital Transportation Financial Services Ltd,Delisted,B ,10.00,INE698D01017,Equity,,,,,
500399,Steelco Gujarat Ltd,STEELCO,Steelco Gujarat Ltd,Active,XT,10.00,INE629B01032,Equity,,,,,
500400,Tata Power Co. Ltd,TATAPOWER,Tata Power Company Ltd,Active,A ,1.00,INE245A01021,Equity,,,,,
500402,SPML Infra Limited,SPMLINFRA,SPML Infra Ltd,Active,B ,2.00,INE937A01023,Equity,,,,,
500403,Sundram Fasteners Ltd.,SUNDRMFAST,Sundram Fasteners Ltd,Active,A ,1.00,INE387A01021,Equity,,,,,
500404,Sunflag Iron & Steel Co. Ltd.,SUNFLAG,Sunflag Iron & Steel Company Ltd,Active,B ,10.00,INE947A01014,Equity,,,,,
500405,Supreme Petrochem Ltd.,SPLPETRO,Supreme Petrochem Ltd,Active,A ,2.00,INE663A01033,Equity,,,,,
500406,Surya Agroils Ltd.,SURYAGRO,Surya Agroils Ltd,Delisted,B ,10.00,INE780B01017,Equity,,,,,
500407,Swaraj Engines Ltd.,SWARAJENG,Swaraj Engines Ltd,Active,B ,10.00,INE277A01016,Equity,,,,,
500408,Tata Elxsi Ltd,TATAELXSI,Tata Elxsi Ltd,Active,A ,10.00,INE670A01012,Equity,,,,,
500409,Tata Hydro Electric Power Supply Co,TAHYDDM,Tata Hydro-Electric Power Supply Co Ltd,Delisted,B ,10.00,INE246A01011,Equity,,,,,
500410,ACC Ltd,ACC,ACC Ltd,Active,A ,10.00,INE012A01025,Equity,,,,,
500411,Thermax Ltd.,THERMAX,Thermax Ltd,Active,A ,2.00,INE152A01029,Equity,,,,,
500412,Thirumalai Chemicals Ltd.,TIRUMALCHM,Thirumalai Chemicals Ltd,Active,B ,1.00,INE338A01024,Equity,,,,,
500413,Thomas Cook (India) Ltd.,THOMASCOOK,Thomas Cook (India) Ltd,Active,A ,1.00,INE332A01027,Equity,,,,,
500414,Timex Group India Ltd,TIMEX,Timex Group India Ltd-$,Active,B ,1.00,INE064A01026,Equity,,,,,
500415,TATA STEEL LIMITED,TISCSPN-B,TISCSPN-B,Delisted,Z ,300.00,NA          ,Equity,,,,,
500416,Titagarh Steels Limited,TITAGRST,Titagarh Steels Ltd,Delisted,T ,10.00,INE824A01023,Equity,,,,,
500417,Titan Alloys Ltd.,TITANAL,Titan Alloys Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
500418,Tokyo Plast International Ltd.,TOKYOPLAST,Tokyo Plast International Ltd,Active,T ,10.00,INE932C01012,Equity,,,,,
500419,Tolani Bulk Carriers ltd.,TOLANDM,Tolani Bulk Carriers Ltd,Delisted,B ,10.00,INE051C01011,Equity,,,,,
500420,Torrent Pharmaceuticals Ltd.,TORNTPHARM,Torrent Pharmaceuticals Ltd,Active,A ,5.00,INE685A01028,Equity,,,,,
500421,TPI India Ltd.,TPINDIA,TPI India Ltd,Active,X ,1.00,INE578C01021,Equity,,,,,
500422,Transchem Limited.,TRANSCHEM,Transchem Ltd-$,Active,XT,10.00,INE019B01010,Equity,,,,,
500423,"TVS Electronics Ltd.,",TVSEL,TVS Electronics Ltd,Delisted,B ,10.00,INE380A01018,Equity,,,,,
500424,TVS-Suzuki Limited.,TVSSZDM,TVSSZDM,Delisted,B ,10.00,INE106A01017,Equity,,,,,
500425,Ambuja Cements Ltd.,AMBUJACEM,Ambuja Cements Ltd,Active,A ,2.00,INE079A01024,Equity,,,,,
500426,UTL Industries Limited,UTLINDS,UTL Industries Ltd,Active,X ,1.00,INE184E01024,Equity,,,,,
500427,Uniflex Cables Ltd.,UNIFLEX,Uniflex Cables Ltd-$,Delisted,B ,10.00,INE146B01011,Equity,,,,,
500428,Uniplas India Ltd.,UNIPLAS,Uniplas India Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
500429,Uniphos Enterprises Limited.,UNIENTER,Uniphos Enterprises Ltd,Active,B ,2.00,INE037A01022,Equity,,,,,
500430,United Western Bank Ltd,UNITEDWESTB,United Western Bank Ltd,Delisted,B ,10.00,INE165A01013,Equity,,,,,
500431,Usha (India) Limited,USHAINDIA,Usha India Ltd,Delisted,Z ,10.00,INE068A01019,Equity,,,,,
500432,Usha Ispat Limited,USHAISPAT,Usha Ispat Ltd,Delisted,XD,10.00,INE150A01015,Equity,,,,,
500433,Grandmaster - 93  - open ended.not. 45507/00 30.3.00,UTIGN,UTIGN,Delisted,Z ,10.00,INF189A01079,Equity,,,,,
500434,Mastergain - 92  open ended not.45507/2000-30/3/00,MSTGN,MSTGN,Delisted,Z ,10.00,INF189A01053,Equity,,,,,
500435,Umi Special Steel Ltd,UMISPST,Umi Special Steel Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
500436,UGS - 2000 open ended not.58909/2000,UTI2000-B,Unit Growth Scheme 2000,Delisted,Z ,10.00,NA          ,Equity,,,,,
500437,UGS - 5000  open ended not.45507/2000 dt.30/3/00,UTI5000-B,Unit Growth Scheme 5000,Delisted,Z ,10.00,NA          ,Equity,,,,,
500438,Vajra Bearings Ltd.,VAJRABE,Vajra Bearings Ltd,Delisted,X ,10.00,INE978B01017,Equity,,,,,
500439,Vardhman Holdings Limited,VHL,Vardhman Holdings Ltd,Active,B ,10.00,INE701A01023,Equity,,,,,
500440,Hindalco Industries Ltd.,HINDALCO,Hindalco Industries Ltd,Active,A ,1.00,INE038A01020,Equity,,,,,
500442,Viral Filaments Ltd,VIRALFL-BDM,Viral Filaments Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
500443,Wartsila India Ltd.,WARTSILA,Wartsila India Ltd,Delisted,B ,10.00,INE057A01012,Equity,,,,,
500444,West Coast Paper Mills Limited,WSTCSTPAPR,West Coast Paper Mills Ltd,Active,B ,2.00,INE976A01021,Equity,,,,,
500445,Indian Aluminium Co. Ltd.,INDAL,Indian Aluminium Company Ltd,Delisted,B ,10.00,INE249A01015,Equity,,,,,
500446,Carol Info Services Ltd.,CAROL,Carol Info Services Ltd,Delisted,B ,10.00,INE198A01014,Equity,,,,,
500447,Yogi Pharmacy Ltd.,YOGIPHA,Yogi Pharmacy Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
500448,Hindustan Development Corpn. Ltd.,HINDC,Hindusthan Development Corporation Ltd,Delisted,Z ,10.00,INE550A01016,Equity,,,,,
500449,Hindustan Organic Chemicals Ltd.,HOCL,Hindustan Organic Chemicals Ltd,Active,T ,10.00,INE048A01011,Equity,,,,,
500450,MPIL CORPORATION LIMITED,MPILCORPL,MPIL Corporation Ltd,Active,XT,10.00,INE844C01027,Equity,,,,,
500451,Modern Denim Limited,MDRNSUT-B,Modern Denim Ltd,Suspended,XT,10.00,INE01N301019,Equity,,,,,
500452,NEPC-Agro Foods Ltd.,NEPCAGRO,NEPC Agro Foods Ltd,Delisted,XD,10.00,INE587A01018,Equity,,,,,
